name;datetime;tempmax;tempmin;temp;humidity;precip;windspeed;sealevelpressure;solarradiation;solarenergy;description;stations;source
Dong Thap VietNam;2018-09-01;32;25;28.5;84.4;3.5;20.5;1010.5;237.3;20.5;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-01-10;28;22;24.8;85.4;0.1;9.4;1010.7;204.4;17.7;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-11;29;21;24.9;87.6;0;9.5;1011.3;219.1;18.8;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-12;27;21;23.7;77.6;0;14.8;1012.1;234.1;20.5;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-01-13;27;19;22.2;80.5;0;13;1012.6;235.5;20.3;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-14;28;20;23.4;79.4;0;8.6;1012;198.2;17.1;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-01-15;29;20;24.2;84.5;0;16.6;1010.3;236.9;20.4;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-16;29;20;24.5;87.2;0;11.2;1010.5;219.6;18.8;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-17;29;22;25.3;86;0;14.8;1011.9;226.6;19.7;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-18;28;20;23.8;81.3;0;13;1012.5;251.4;21.8;Clearing in the afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-01-19;27;20.9;22.9;84.3;0;9.4;1012.1;195.1;16.9;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-20;29;20.9;24.6;80.8;0;9.4;1011.5;214.8;18.4;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-01-21;29;21;25;85.3;0;7.6;1010.7;210.2;18.3;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-22;29;23;25.5;92.9;0.1;11.2;1010.3;164.7;14.4;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-23;31;24;26.6;87.5;1.9;13;1010.4;208.7;17.9;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-24;30;23;26.3;86.1;0.6;14.8;1011.3;173.7;15.1;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-01-25;30;22;25.8;91.9;0.3;11.2;1010.8;208.3;18.1;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-26;31;23;26.7;85.3;0.2;11.2;1010.1;229.3;19.9;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-01-27;31;23;26.7;85.1;0;17.4;1010.1;228.1;19.8;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-28;31;23;26.5;87.2;0.2;13;1011.3;229.5;19.8;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-29;30;23;25.8;83.3;0;11.2;1011.9;230.6;19.8;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-01-30;30;22;25.3;79.9;0;9.4;1012.3;260.1;22.3;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-01-31;31;22;26;84.1;0;10.1;1012.4;224.9;19.5;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-01;31;23;26.6;85;0;14.9;1012.6;225.2;19.4;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-02;30;24;26.1;85.6;0;11.2;1012.8;224.5;19.3;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-02-03;31.1;22;26.1;81.4;0;13.3;1012.4;262.2;22.7;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-04;31;22;26;85;0;7.5;1012.9;226.6;19.7;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-02-05;32;24;27;85.9;0.1;9.4;1011.9;224.9;19.4;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-02-06;32;22;26.4;86.8;0.7;16.6;1010.8;225.9;19.5;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-02-07;31;23;26.5;90.1;2;10.3;1011;224.2;19.6;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-02-08;30;23;26.4;88.4;0.1;18.4;1010.4;198.5;17.2;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-02-09;31;23;27.2;81.4;0.3;14.8;1009.8;240;20.7;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-10;31;23;26.8;86.8;0.9;14.8;1010;197.7;17.2;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-02-11;29;23;25.7;90.4;24;13;1011.2;186.2;15.9;Partly cloudy throughout the day with morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-12;31;24;26.5;86;0;13;1012.1;238.1;20.6;Partly cloudy throughout the day.;VVCT;obs
Dong Thap VietNam;2021-02-13;31;23;25.9;85;0.3;14.8;1013;212;18.4;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-14;29;21.6;25.1;86.1;0;18.4;1013.1;207;17.9;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-15;30;20;24.7;85.4;0;13;1012.1;199.4;17.3;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-16;29;20;24.2;84.9;0;17.4;1011.4;200.5;17.3;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-02-17;30;21.9;25.5;79.6;0;22.3;1012.5;238.6;20.5;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-18;30;21;25;82.7;0;13;1013.9;273.2;23.5;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-19;31;22;25.8;76.7;0;16.6;1013.9;245.2;21.3;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-02-20;31;22;25.6;77.1;0;16.6;1013.6;282;24.3;Partly cloudy throughout the day.;48907099999;VVCT;obs
Dong Thap VietNam;2021-02-21;30;20;25.3;80.8;0;16.6;1013;265.8;23.1;Partly cloudy throughout the day.;48907099999;VVCT;remote;obs
Dong Thap VietNam;2021-02-22;30;20;24.8;85.2;0;11.8;1012.1;276.9;23.9;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-02-23;31;21;25.7;82.1;0;13;1011;265.9;22.9;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-24;30;22;25.8;86.9;0;14.8;1010.1;196.2;16.9;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-02-25;31;22.8;26.4;86.4;0;9.7;1008.5;213.2;18.5;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-26;33;24;27.3;89.2;0.1;16.6;1007.2;220.8;19.2;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-02-27;34;24;27.8;84.5;0.1;14.4;1007.8;250.9;21.7;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-02-28;32.8;24;27.2;88.8;0.5;24.1;1009.6;213.8;18.6;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-01;33;24.2;28.2;83.1;0.1;16.6;1011.9;223;19.2;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-03-02;32;25;27.8;83.2;0.1;14.8;1012;228.2;19.8;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-03;32;24.9;28;77.4;0.1;29.5;1011.8;263.1;22.6;Partly cloudy throughout the day with morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-04;34;24.9;28.1;79.2;0;26.5;1012.3;259.9;22.3;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-05;32.2;23;27.3;81.1;0;24.1;1012.1;301.2;26.2;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-06;33;23;27.5;77.8;0;16.6;1012.6;296;25.5;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-03-07;32;24;27.5;79.5;0;18.4;1011.9;266.2;22.9;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-08;33;23;27.7;74.2;0;24;1012.4;256.6;22.2;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-03-09;33;25;28.2;70.9;0.2;24.5;1012.2;251.4;21.6;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-10;34;24;28.3;72.5;0;20.9;1011.8;256.8;22.2;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-11;34;24.9;28.3;74.1;0.1;19.3;1011.7;262.3;22.8;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-03-12;33;25;28.1;71.6;0;27.7;1012.2;260.3;22.6;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-13;33;24.9;28.3;68.8;0;18.4;1011.8;238.7;20.6;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-03-14;32;23;27.1;78.8;0;24.1;1010.4;253.6;21.9;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-15;32;22;27.1;78.1;0;18.4;1010.2;261.9;22.6;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-03-16;32;23;26.8;80.5;0;14.8;1009.8;256.5;22.2;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-17;32;23;27.1;77.6;0.1;15.4;1009.7;239.6;20.7;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-18;31;22;26.7;81.6;0.4;14.5;1009.2;216.6;18.7;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-19;32.6;24;27.8;80.2;0;16.6;1008.5;262.5;22.6;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-20;33;25;28.6;79.1;0;13;1007.5;223.3;19.4;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-21;34;25;28.8;79.4;0.5;18.4;1008;259.7;22.2;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-22;35;25.7;29.4;71;0.9;22.3;1010.2;265.2;22.8;Partly cloudy throughout the day with rain clearing later.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-03-23;33.9;25;29;74;0.9;14.8;1010;278.7;24.2;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-24;34;26.9;29.3;73.2;1.2;25.9;1009.1;260.5;22.5;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-25;33;26.2;29.2;73.1;0.7;25.9;1009.1;228.5;19.9;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-03-26;33.9;25.9;28.6;75.4;0;25.9;1008.9;272.1;23.6;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-03-27;34;26;29.2;77;0;24.1;1008.3;269.1;23.1;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-28;33;25;29.1;77.8;0;14.8;1008;269.3;23.2;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-03-29;34;25;28.8;78.3;0;13;1007.5;255.4;22.1;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-03-30;34;25;28.9;79.4;0;13;1006.3;269;23.3;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-03-31;35;25;29.5;76.8;0;12.7;1005.4;291.6;25.2;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-04-01;35;25;29.3;78.8;0;10;1006;290.7;25.1;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-02;36;26.4;30.1;77.5;0.4;11.6;1006.6;265.6;23;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-04-03;34;25;29.1;79.9;28;18.4;1007.1;239.7;20.7;Partly cloudy throughout the day with morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-04-04;35;25;29.1;78.4;0.4;16.6;1008.2;176.7;15.4;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-05;33.9;26;29.1;78;0;25.9;1009.7;264.9;22.7;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-04-06;34;26;29.4;70.9;0;27.7;1010.3;276.1;23.7;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-04-07;35;25;29.5;69.9;0;20.5;1010.5;266.5;23;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-04-08;34;25;29.1;77.9;0.5;13;1009.3;211.8;18.2;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-09;33;25;27.9;83.4;40;13;1009.5;221.7;19.2;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-10;34;24;29;74.4;3;24.1;1010.8;261.9;22.7;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-04-11;34;26;29.4;74.3;0.4;24.1;1011.5;256;22.2;Partly cloudy throughout the day with rain clearing later.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-12;35;26.9;29.8;74.9;5.2;24.1;1011.6;235;20.2;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-13;35;25;29.5;77.7;8;16.6;1010.9;250.8;21.7;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-14;34.5;26;29.2;80.7;10;16.6;1010.5;270.8;23.5;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-04-15;34;25;28.3;83.5;12;20.5;1009.5;243.3;21;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-16;32;25;27.3;88.5;6.7;18.4;1009.7;198.5;17.1;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-04-17;34;25;28.3;81.6;0.4;14.8;1010.9;259.7;22.5;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-18;31;24;26.4;93.9;18;15.3;1010.6;199.6;17.3;Partly cloudy throughout the day with morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-19;32;24;26.5;91.6;14;16.6;1009.6;204;17.7;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-20;34;25;28.7;82.9;4;13.9;1009;248.2;21.4;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-21;34;25;29;80.8;2.8;14.8;1008.8;230.1;19.8;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-22;32;26;27.6;91.1;12.2;13;1008.9;175.4;15.2;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-23;30;23;26.2;91.3;15.2;24.1;1008.3;131.8;11.2;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-24;34;25;28.4;83.2;0.2;22.3;1008.4;244.8;21;Partly cloudy throughout the day with morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-04-25;34;25;28.4;85;8;13.8;1009.1;237.2;20.4;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-26;34;25;28.5;83;1.6;14.8;1008.6;257.6;22.3;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-27;32.9;25;27.5;87.7;7;11.2;1010;220.5;19.2;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-04-28;32;25;27;88.7;2.5;18.4;1010.9;234.9;20.3;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-04-29;31;25;26.6;94.3;3.9;20.5;1010.4;247.1;21.3;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-04-30;34;25;28.9;80.7;1.7;23.5;1010;253.9;21.9;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-01;31;26;27.7;85.6;11.2;14.8;1010.1;192.2;16.6;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-02;34;25;29.4;79.6;0.3;19.7;1009.8;253.8;22;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-03;34;26;29.5;79;0;27.7;1008.2;269.8;23.2;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-04;35;25;29.7;79.7;0;20.5;1007.3;267.6;23.1;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-05;35;27;30.4;73.5;0;24.1;1007.5;270.7;23.6;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-06;32;26;28.3;85.8;30;25.9;1009.5;184.2;15.9;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-07;30;24;26.8;91.2;1.5;11.2;1010.2;209.3;17.9;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-08;35;25;28.8;83.7;1;14.8;1008.7;239.5;20.6;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-09;34;26;29.5;78.7;46;16.6;1008;209.9;18.1;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-10;35;26;29.7;79.6;1;13;1007.8;248.2;21.3;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-11;35;25;29.2;82;0.3;13;1007.3;270.2;23.4;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-12;35;26;29.3;82;1.7;7.6;1006.9;274.8;23.8;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-13;35;26;29.3;80.4;0.6;13.8;1006.1;267.5;23.2;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-14;33;26;29.1;82.9;0.3;18.4;1006.4;240.8;20.8;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-15;33;26;27.3;91.5;2;14.8;1007.2;214.6;18.6;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-16;34;26;28.7;84.7;1.9;13.1;1007.1;233.7;20.2;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-17;34;26;28;88.5;9.4;14.5;1007.7;170.1;14.5;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-18;33;26;27.8;89;2.2;16.6;1008.3;221.9;19.2;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-19;33.8;25;27.9;87.4;0.7;14.8;1007.7;232.3;20;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-20;33;25;28.8;84.7;0.1;14.8;1007.5;246.9;21.2;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-21;32;25;28.9;85.3;39;16.6;1007.7;163.2;14.1;Partly cloudy throughout the day with morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-22;31;24;27.3;88.6;50;24.7;1007.5;191;16.4;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-23;29;26;27.2;89.1;57;22.3;1007;191.2;16.5;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-24;27.2;24;25.6;96.2;12;15.8;1007.8;153.2;13.2;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-25;28;24;25.6;97.1;27.8;13;1008.2;122.9;10.8;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-26;31;24;26.4;92.1;9;18.3;1007.8;132.7;11.5;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-27;29.4;25;26.4;95.1;43.7;18.4;1008.3;159.9;13.6;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-28;33;24.6;28.5;85;2;21.6;1009.3;209.9;18;Partly cloudy throughout the day with morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-05-29;32;26;28.1;87.2;0.1;14.7;1009.2;254.9;22.2;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-30;34;25;29.6;80.8;4.1;14.4;1008;255.2;22;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-05-31;34;26;29.4;83.1;1.6;13.8;1006.8;253.5;21.7;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-06-01;34;26;29.4;82.1;3.7;14.8;1006.9;261;22.6;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-06-02;32;26;29;82.6;1;18.4;1007.3;240.6;20.7;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-06-03;34;26;29.1;83.3;0.2;25.9;1008.1;246.3;21.2;Partly cloudy throughout the day with morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-06-04;34;26;29.6;80;1.7;18.4;1008;258.4;22.4;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-06-05;33;25;28.5;86.8;3.4;20.5;1008.3;213.3;18.3;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-06-06;31;25;27.4;90.3;1;18.4;1008;193.1;16.6;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-06-07;31;25;26.9;93.2;26.6;20.5;1008.6;178;15.4;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-06-08;27.1;24;25.7;98.5;11.3;16.6;1009.3;149.8;12.9;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-06-09;30;25;26.6;92.7;23;15.8;1008.5;216.2;18.8;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-06-10;29;25;26.7;91.9;18.1;18.4;1007.4;140.4;12.2;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-06-11;32;25;27.8;86.6;0.1;18.4;1006.4;221.8;19;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-06-12;31;25;26.8;88.9;16.5;18.4;1007.8;54.8;4.8;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-06-13;30.7;24;26.4;92.9;32;27.7;1008.6;159.6;13.5;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-06-14;31;24;26.7;92.2;0.4;18.4;1008.7;250.1;21.5;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2021-06-15;31;25;26.5;93.1;10;18.4;1008;195.3;16.9;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2021-06-16;32;25;28;86.1;2.8;20.2;1009.3;164.4;14.2;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;remote;obs
